Energy Grid,Fitness_1,Fitness_2,N_Groups
"(6, 7, 9, 13, 14, 23, 24, 88, 97, 112)",0.41594779560607487,0.018875700472635537,10.0
"(3, 9, 13, 14, 23, 24, 88, 89, 97)",0.36508502170119284,0.02523538272177328,9.0
"(9, 13, 14, 23, 24, 88, 89, 97, 170)",0.24527422765675921,0.029338110365603853,9.0
"(6, 7, 9, 13, 14, 23, 24, 88, 97)",0.47840833475839917,0.01906018254212527,9.0
"(9, 13, 14, 24, 88, 89, 94, 97, 170)",0.16915592113253786,0.03712798256440142,9.0
"(6, 7, 9, 13, 14, 23, 24, 32, 97)",0.7397616306842774,0.017590890441118945,9.0
"(9, 13, 14, 24, 88, 89, 93, 97, 124)",0.2190233954896993,0.03699737495974642,9.0
"(6, 7, 9, 13, 14, 24, 88, 97, 170)",0.3377675430632886,0.026711771483383995,9.0
"(6, 7, 9, 13, 14, 23, 24, 91, 97)",0.593924190402214,0.01902836310576883,9.0
"(9, 13, 14, 23, 24, 88, 89, 97, 124)",0.27024794919532147,0.029208799911406125,9.0
"(6, 7, 9, 13, 14, 24, 88, 97)",0.47840833475839917,0.026767942381981102,8.0
"(6, 7, 9, 13, 14, 24, 33, 97)",0.7383784976960033,0.025346638994616866,8.0
"(9, 13, 24, 88, 89, 94, 97, 138)",0.1706778783454339,0.052463537935996674,8.0
"(9, 13, 24, 28, 88, 89, 97, 138)",0.2469122020775546,0.05029489809553511,8.0
"(9, 13, 24, 88, 89, 94, 97, 124)",0.1917741976380274,0.05240520171016927,8.0
"(9, 13, 14, 24, 28, 88, 89, 97)",0.36504018116715264,0.03505045841272558,8.0
"(9, 13, 24, 88, 89, 93, 97, 124)",0.2190233954896993,0.05240494648872862,8.0
"(9, 13, 14, 23, 24, 88, 89, 97)",0.36508502170119284,0.029394433255709007,8.0
"(7, 9, 13, 14, 24, 88, 97, 170)",0.3377675430632886,0.035963210946266866,8.0
"(9, 13, 14, 24, 88, 89, 97, 138)",0.2469500086212003,0.03705518752869852,8.0
"(9, 13, 14, 24, 88, 89, 97, 124)",0.27024794919532147,0.0369977847011117,8.0
"(6, 7, 9, 13, 14, 24, 91, 97)",0.593924190402214,0.026735870951743346,8.0
"(9, 13, 24, 88, 89, 97, 138)",0.2469500086212003,0.052463699128102115,7.0
"(9, 13, 14, 24, 88, 89, 97)",0.36508502170119284,0.03718491978151861,7.0
"(7, 9, 13, 14, 24, 88, 97)",0.47840833475839917,0.03601992092397377,7.0
"(9, 13, 24, 28, 88, 89, 97)",0.36504018116715264,0.05042643917698464,7.0
"(9, 13, 24, 88, 89, 97)",0.36508502170119284,0.05259554133372857,6.0
